,Video title,Comment,Processed_Comment
5111,nacho sare🏆🥳🥳 #bollywood #movie #newsong #manisharani #dance #manisha #biggboss #manishaqueen,😂😂😂manisha bol ree h ki dance jaruri ha  slipper 🥿 oh kise ka vi kiy farak padta h ... 😅😅 Laga na say ho giya😅,manisha bol ree h ki dance jaruri ha slipper oh kise ka vi kiy farak padta h laga na say ho giya
5113,nacho sare🏆🥳🥳 #bollywood #movie #newsong #manisharani #dance #manisha #biggboss #manishaqueen,🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤ party toh mere ghar pe hai n dats for u girl with all love n success  ahead❤❤,party toh mere ghar pe hai n dat u girl love n success ahead
5114,nacho sare🏆🥳🥳 #bollywood #movie #newsong #manisharani #dance #manisha #biggboss #manishaqueen,Nice ❤❤❤❤❤🎉🎉🎉🎉,nice
5115,nacho sare🏆🥳🥳 #bollywood #movie #newsong #manisharani #dance #manisha #biggboss #manishaqueen,Friend ho to Vishal jaisa,friend ho vishal jaisa
5116,nacho sare🏆🥳🥳 #bollywood #movie #newsong #manisharani #dance #manisha #biggboss #manishaqueen,Baba shaam ji thankyou ap ne mani ki mehanat or hamare vote or dua ka ashirwaad de diya mani ko winner bnake. ❤❤❤❤❤❤,baba shaam ji thankyou ap ne mani ki mehanat hamare vote dua ka ashirwaad de diya mani ko winner bnake
5117,nacho sare🏆🥳🥳 #bollywood #movie #newsong #manisharani #dance #manisha #biggboss #manishaqueen,Ap actress jaisai lgti ha ... mujhe lgta h ap inshallah jldii actress Bano gay ...my cutie,ap actress jaisai lgti ha mujhe lgta h ap inshallah jldii actress bano gay cutie
5120,nacho sare🏆🥳🥳 #bollywood #movie #newsong #manisharani #dance #manisha #biggboss #manishaqueen,Congratulations Manisha and Ashutosh🏆🏆🏆👏💞💞💞❤❤❤,congratulation manisha ashutosh
5121,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,My favorite action hero John.whatever he does is so real.all the best John.God bless you❤,favorite action hero johnwhatever realall best johngod bless
5122,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,This movie no Veda force name hai,movie veda force name hai
5123,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,This movie has the best action !!!,movie best action
5124,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,Mast movie ❤❤,mast movie
5125,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,Sole of  stya movie please upload kariye ❤❤❤,sole stya movie please upload kariye
5126,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,Sir YouTube pe movie uploaded kese kre bina copyright ke plizz bta oo,sir youtube pe movie uploaded kese kre bina copyright ke plizz bta oo
5127,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,Yah movie last seen ka pahle Rakha hai pahle Singh,yah movie last seen ka pahle rakha hai pahle singh
5128,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,Rocky handsome movie hai yah😅,rocky handsome movie hai yah
5129,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,Rocky handsome,rocky handsome
5130,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,Itis movie name Jhony handsome...no veda....Its fanie 🤣🤣🤣🤣🤣,itis movie name jhony handsomeno vedaits fanie
5131,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,Vhai pura movie nhi hai,vhai pura movie nhi hai
5132,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,Super movie,super movie
5133,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,Movie jabrdast hai but poori nahi hai,movie jabrdast hai poori nahi hai
5134,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,And must see its Koran virson too,must see koran virson
5135,Vedaa ( New HD Movie ) 2024 | John Abraham & Sharvari Wagh | Lased Action Bollywood Movie |,3rd time watch this movie,rd time watch movie
5136,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,"<a href=""https://www.youtube.com/watch?v=nilKBRb3i7g"">https://youtu.be/nilKBRb3i7g?si=HFoWQtzxKYLohPPR</a> Watch LANKE (2023) | New Released Hindi Dubbed South Blockbuster Movie",href watch lanke new released hindi dubbed south blockbuster movie
5138,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,I landu fandu mujhe Hinglish nahi aata hai 😂😂,landu fandu mujhe hinglish nahi aata hai
5139,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,Thik hu Bhai,thik hu bhai
5141,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,"Watching this 7Dec 2023<br><a href=""https://www.youtube.com/watch?v=BK4f6znuAwY&amp;t=728"">12:08</a> Doha (qatar )time",watching dec bra href doha qatar time
5142,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,"<a href=""https://www.youtube.com/watch?v=BK4f6znuAwY&amp;t=6846"">1:54:06</a> ye gun mere ko do mera aim acha ha mene taliban se sikha ha",href ye gun mere ko mera aim acha ha mene taliban se sikha ha
5143,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,This is a great movie one of the most underrated movies i have seen,great movie one underrated movie seen
5144,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,Kon kon es movie ko 2024 mein dekh raha hai 😅,kon kon e movie ko mein dekh raha hai
5145,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,Who will watch this movie in 2024😮,watch movie
5146,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,Karachi 2 kis kis ko chahiye vo like kare ❤,karachi ki ki ko chahiye vo like kare
5147,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,Col. What the fuck 😂,col fuck
5148,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,This much weapons aren&#39;t in the whole country lol,much weapon arent whole country lol
5149,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,Karachi is a peaceful city ... Wrong depiction as India always do ...,karachi peaceful city wrong depiction india always
5150,Welcome To Karachi (2015) : Full Bollywood Movie | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,Karachi is a peaceful city ... Wrong depiction as India always do ...,karachi peaceful city wrong depiction india always
5151,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह","The Wait Is Over The Boss Returns 🔥 <a href=""http://www.youtube.com/results?search_query=%23varisuhinditrailer"">#VarisuHindiTrailer</a> Is Here 💥<br><br><a href=""https://www.youtube.com/watch?v=Feu56Usia-A"">https://youtu.be/Feu56Usia-A</a> <a href=""http://www.youtube.com/results?search_query=%23varisuhinditrailerongoldmines"">#VarisuHindiTrailerOnGoldmines</a>",wait bos return href brbra href href
5152,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",Op Good,op good
5153,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",Op,op
5154,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",Op jio,op jio
5155,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",Op,op
5156,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",Ok,ok
5158,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",Bachi ki shirt utar dete bomb Wali..had h,bachi ki shirt utar dete bomb walihad h
5159,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",I am watching in 2050,watching
5160,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",Legends father watching in 2023,legend father watching
5161,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",Legend watching in 2023 😄😊♥️,legend watching
5162,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",2023 me kon kon  dekh raha hai,kon kon dekh raha hai
5163,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",Ultra pro max watch in 2023😂💖,ultra pro max watch
5164,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",Uuuiiiiiii,uuuiiiiiii
5165,"Baadshah - Blockbuster Bollywood Hindi HD Film| Shahrukh Khan, Twinkle Khanna, Johnny Lever | बादशाह",Wow amazing movie 🥰🥰🥰,wow amazing movie
5166,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,❤ love 🥰,love
5169,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,Mujha imran Hashmi ki movie bhahut pasand h,mujha imran hashmi ki movie bhahut pasand h
5170,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,My favrt❤..,favrt
5171,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,Kon kon ye movie instagram se dekhene aya hai,kon kon ye movie instagram se dekhene aya hai
5172,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,"Gita didi number lena bhul gayi bhaiya ka, nehito saath aur movies hote and we should be eating popcorns 😂😂",gita didi number lena bhul gayi bhaiya ka nehito saath aur movie hote eating popcorn
5173,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,वेरी नाइस हॉट मूवी wom,wom
5174,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,The killer aplod Karo plzz,killer aplod karo plzz
5175,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,Mujhe pasand hai,mujhe pasand hai
5176,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,i m the big fan of emraan. 05.10.2023,big fan emraan
5177,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,Emran_is_Best actor _Great,emranisbest actor great
5178,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,Nothing special,nothing special
5179,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,Naic muvi,naic muvi
5180,Dil Diya Hai - Bollywood Movie | Emraan Hashmi | Geeta Basra | Udita Goswami Superhit Bollywood Film,Emrsn hashmi best actor.,emrsn hashmi best actor
5181,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,Jb koi star bn jata hai tb kitne bhi koi achcha kyun na ho usse jln and dam ghutta hi hai isse achcha to ye hota ki vo shks mila hi na hota💔,jb koi star bn jata hai tb kitne bhi koi achcha kyun na ho usse jln dam ghutta hi hai isse achcha ye hota ki vo shks mila hi na hota
5182,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,I have watched this movie almost 30 to 40 times... Still I cry in every scene of this movie.... It&#39;s the best romantic movie forever......,watched movie almost time still cry every scene movie best romantic movie forever
5183,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,Love sharadha,love sharadha
5184,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,Ujmg <br>Mjug jeete gy psl,ujmg brmjug jeete gy psl
5185,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,Bu filimin tam bölününə hardan baxmsğ olar,bu filimin tam bolunun hardan baxmsg olar
5186,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,❤️KD,kd
5187,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,Aditya and Shraddha 😍,aditya shraddha
5188,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,Very nice song movie 🍿🎥🎥🎥🎥🍿🍿🍿❤,nice song movie
5189,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,Who is watching  in 2024,watching
5191,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,"<a href=""https://www.youtube.com/watch?v=95AT64V70XA&amp;t=1534"">25:34</a>",href
5192,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,"<a href=""https://www.youtube.com/watch?v=95AT64V70XA&amp;t=1532"">25:32</a>",href
5193,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,"<a href=""https://www.youtube.com/watch?v=95AT64V70XA&amp;t=1515"">25:15</a>",href
5194,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,"<a href=""https://www.youtube.com/watch?v=95AT64V70XA&amp;t=1497"">24:57</a>",href
5195,Aashiqui 2 Best Scenes | Most Romantic Bollywood Movie,"<a href=""https://www.youtube.com/watch?v=95AT64V70XA&amp;t=1391"">23:11</a>",href
5196,डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,"बॉलीवुड की सुपरहिट हिंदी मूवी : <br>Raja Hindustani (राजा हिन्दुस्तानी) -<a href=""https://www.youtube.com/watch?v=lDJI0Xp2x34"">https://youtu.be/lDJI0Xp2x34</a><br>Jaanwar (जानवर) - <a href=""https://www.youtube.com/watch?v=5mzM5culWhQ"">https://youtu.be/5mzM5culWhQ</a><br>Ajay (अजय) - <a href=""https://www.youtube.com/watch?v=kZKuuC_SZBg"">https://youtu.be/kZKuuC_SZBg</a><br>Mann (मन ) - <a href=""https://www.youtube.com/watch?v=YSMUK_4Sb_4"">https://youtu.be/YSMUK_4Sb_4</a><br>हाँ मैंने भी प्यार किया - <a href=""https://www.youtube.com/watch?v=zfGaEnEVBJE"">https://youtu.be/zfGaEnEVBJE</a><br>Tango Charlie (टैंगो चार्ली ) -  <a href=""https://www.youtube.com/watch?v=XCifcjKK8Y4"">https://youtu.be/XCifcjKK8Y4</a><br>Dil Hai Tumhara (दिल है तुम्हारा) - <a href=""https://www.youtube.com/watch?v=zyPc5GbibzE"">https://youtu.be/zyPc5GbibzE</a><br>CHARANON KI SAUGANDH (चरणों की सौगन्ध) - <a href=""https://www.youtube.com/watch?v=evNQ7W7Js-g"">https://youtu.be/evNQ7W7Js-g</a><br>Kartoos (कारतूस) - <a href=""https://www.youtube.com/watch?v=gwon6BUmNhY"">https://youtu.be/gwon6BUmNhY</a><br>Hadh Kar Di Aapne (हद कर दी आपने) - <a href=""https://www.youtube.com/watch?v=RniZCP3kYPo"">https://youtu.be/RniZCP3kYPo</a>",brraja hindustani href abrjaanwar href abrajay href abrmann href abr href abrtango charlie href abrdil hai tumhara href abrcharanon ki saugandh href abrkartoos href abrhadh kar di aapne href
5198,डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,Sani kaha h bakwas movie h,sani kaha h bakwas movie h
5199,डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,"<a href=""https://www.youtube.com/watch?v=rVfcLQB_Xv8&amp;t=8434"">2:20:34</a>",href
5201,डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,To Aero x,aero x
5203,डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,excilent kaya acting <br>dimpol ji apko dhanobad 🎉🎉❤❤❤❤,excilent kaya acting brdimpol ji apko dhanobad
5205,डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,Un,un
5206,डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,Is channel ko dislike,channel ko dislike
